"날짜","종가","시가","고가","저가","거래량","변동 %"
"2013- 05- 01","11.3076","11.2974","11.3540","11.2719","","0.00%"
"2013- 04- 30","11.3072","11.2897","11.3587","11.2295","","0.11%"
"2013- 04- 29","11.2949","11.3232","11.3796","11.2389","","-0.34%"
"2013- 04- 26","11.3333","11.1964","11.3984","11.1468","","1.18%"
"2013- 04- 25","11.2015","11.2240","11.2403","11.1664","","-0.25%"
"2013- 04- 24","11.2292","11.2512","11.2843","11.2055","","-0.24%"
"2013- 04- 23","11.2564","11.2808","11.3790","11.2421","","-0.26%"
"2013- 04- 22","11.2860","11.2116","11.3089","11.2004","","0.34%"
"2013- 04- 19","11.2477","11.4012","11.4405","11.2217","","-1.37%"
"2013- 04- 18","11.4042","11.4083","11.5255","11.3660","","-0.11%"
"2013- 04- 17","11.4162","11.3880","11.5485","11.3177","","-0.01%"
"2013- 04- 16","11.4176","11.6009","11.6450","11.3493","","-1.85%"
"2013- 04- 15","11.6333","11.4817","11.6333","11.3796","","1.33%"
"2013- 04- 12","11.4804","11.3194","11.5167","11.3085","","1.33%"
"2013- 04- 11","11.3299","11.3763","11.4017","11.2905","","-0.44%"
"2013- 04- 10","11.3805","11.4830","11.5292","11.3649","","-1.09%"
"2013- 04- 09","11.5054","11.4788","11.5587","11.4271","","0.09%"
"2013- 04- 08","11.4948","11.5585","11.5994","11.4724","","-1.45%"
"2013- 04- 05","11.6643","11.6637","11.8205","11.5795","","-0.10%"
"2013- 04- 04","11.6754","11.9992","12.1233","11.6577","","-2.79%"
"2013- 04- 03","12.0111","11.9712","12.0577","11.9129","","0.35%"
"2013- 04- 02","11.9693","11.9606","12.0576","11.9167","","0.18%"
"2013- 04- 01","11.9477","11.7833","11.9657","11.7696","","1.29%"
"2013- 03- 29","11.7952","11.8168","11.8459","11.7802","","-0.25%"
"2013- 03- 28","11.8249","11.7721","11.8597","11.7349","","0.47%"
"2013- 03- 27","11.7698","11.7194","11.8229","11.6774","","0.36%"
"2013- 03- 26","11.7273","11.7890","11.8451","11.7008","","-0.67%"
"2013- 03- 25","11.8062","11.8409","11.8832","11.6941","","-0.31%"
"2013- 03- 22","11.8431","11.7356","11.8833","11.7245","","0.69%"
"2013- 03- 21","11.7618","11.6194","11.8016","11.6021","","1.21%"
"2013- 03- 20","11.6217","11.6941","11.7949","11.6013","","-0.74%"
"2013- 03- 19","11.7081","11.6942","11.7526","11.5873","","-0.03%"
"2013- 03- 18","11.7112","11.7331","11.8222","11.6511","","0.48%"
"2013- 03- 15","11.6554","11.5229","11.6881","11.4936","","1.10%"
"2013- 03- 14","11.5285","11.4264","11.5770","11.4228","","0.87%"
"2013- 03- 13","11.4296","11.4044","11.5122","11.4020","","0.22%"
"2013- 03- 12","11.4040","11.3534","11.4550","11.3088","","0.35%"
"2013- 03- 11","11.3644","11.3418","11.4861","11.3111","","0.21%"
"2013- 03- 08","11.3406","11.4642","11.4937","11.2795","","-1.09%"
"2013- 03- 07","11.4661","11.5244","11.5904","11.4352","","-0.56%"
"2013- 03- 06","11.5308","11.6391","11.6652","11.5207","","-1.00%"
"2013- 03- 05","11.6472","11.6698","11.7025","11.6118","","-0.23%"
"2013- 03- 04","11.6742","11.5801","11.7158","11.5690","","0.67%"
"2013- 03- 01","11.5962","11.7064","11.7328","11.5665","","-0.98%"
"2013- 02- 28","11.7107","11.7683","11.7834","11.6624","","-0.48%"
"2013- 02- 27","11.7672","11.8492","11.9171","11.7313","","-0.81%"
"2013- 02- 26","11.8636","11.7979","11.9646","11.7190","","-0.11%"
"2013- 02- 25","11.8763","11.4721","11.9442","11.4600","","2.19%"
"2013- 02- 22","11.6221","11.6760","11.7069","11.5981","","-0.50%"
"2013- 02- 21","11.6808","11.5333","11.7210","11.5173","","1.20%"
"2013- 02- 20","11.5420","11.5446","11.5841","11.4830","","-0.08%"
"2013- 02- 19","11.5518","11.5246","11.5823","11.5051","","0.16%"
"2013- 02- 18","11.5337","11.5023","11.5582","11.4717","","-0.03%"
"2013- 02- 15","11.5370","11.6908","11.7034","11.4863","","-1.33%"
"2013- 02- 14","11.6926","11.6180","11.7153","11.5627","","0.56%"
"2013- 02- 13","11.6277","11.6937","11.7448","11.5741","","-0.56%"
"2013- 02- 12","11.6927","11.6147","11.7606","11.5658","","0.23%"
"2013- 02- 11","11.6664","11.8088","11.8670","11.6493","","-1.28%"
"2013- 02- 08","11.8180","11.6407","11.8927","11.6258","","1.40%"
"2013- 02- 07","11.6546","11.6371","11.7158","11.5875","","0.08%"
"2013- 02- 06","11.6456","11.6031","11.6807","11.5783","","0.25%"
"2013- 02- 05","11.6162","11.8023","11.8513","11.6007","","-1.59%"
"2013- 02- 04","11.8040","11.8224","11.8343","11.6368","","0.01%"
"2013- 02- 01","11.8023","11.8765","11.9631","11.7732","","-0.69%"
"2013- 01- 31","11.8843","11.9167","12.0107","11.8699","","-0.37%"
"2013- 01- 30","11.9288","11.9405","11.9650","11.8573","","-0.16%"
"2013- 01- 29","11.9475","12.0205","12.0767","11.9130","","-0.67%"
"2013- 01- 28","12.0275","11.8116","12.0788","11.7806","","1.68%"
"2013- 01- 25","11.8293","11.8136","11.8812","11.7758","","0.00%"
"2013- 01- 24","11.8288","12.0350","12.1087","11.7953","","-1.68%"
"2013- 01- 23","12.0308","11.9794","12.1074","11.9645","","0.37%"
"2013- 01- 22","11.9869","11.8641","12.0446","11.7913","","0.98%"
"2013- 01- 21","11.8710","11.7347","11.9144","11.7193","","1.07%"
"2013- 01- 18","11.7457","11.7653","11.7940","11.7005","","-0.22%"
"2013- 01- 17","11.7719","11.9696","12.0251","11.7353","","-1.69%"
"2013- 01- 16","11.9747","11.9045","12.0742","11.8925","","0.46%"
"2013- 01- 15","11.9203","11.8042","11.9734","11.7600","","0.90%"
"2013- 01- 14","11.8140","11.8244","11.8636","11.7730","","-0.24%"
"2013- 01- 11","11.8421","11.9361","11.9444","11.7922","","-0.89%"
"2013- 01- 10","11.9490","12.0639","12.0757","11.9280","","-1.12%"
"2013- 01- 09","12.0842","12.2251","12.2575","12.0434","","-1.07%"
"2013- 01- 08","12.2155","12.1066","12.2239","12.0997","","0.91%"
"2013- 01- 07","12.1059","12.0520","12.1420","12.0152","","0.48%"
"2013- 01- 04","12.0486","12.1884","12.1933","12.0149","","-1.13%"
"2013- 01- 03","12.1864","12.1826","12.2507","12.1523","","-0.03%"
"2013- 01- 02","12.1898","12.2649","12.2907","12.1701","","-0.76%"
"2013- 01- 01","12.2836","12.2521","12.2880","12.2465","","0.19%"
"2012- 12- 31","12.2602","12.4375","12.4530","12.2479","","-1.19%"
"2012- 12- 28","12.4073","12.4493","12.6681","12.3578","","-0.45%"
"2012- 12- 27","12.4638","12.5336","12.5570","12.4314","","-0.59%"
"2012- 12- 26","12.5380","12.6473","12.6681","12.5131","","-0.97%"
"2012- 12- 25","12.6607","12.6384","12.6891","12.6265","","0.09%"
"2012- 12- 24","12.6495","12.7432","12.7574","12.6369","","-0.95%"
"2012- 12- 21","12.7711","12.7257","12.8370","12.7119","","0.30%"
"2012- 12- 20","12.7323","12.6984","12.8157","12.6954","","0.20%"
"2012- 12- 19","12.7066","12.7344","12.7532","12.6728","","-0.27%"
"2012- 12- 18","12.7404","12.7817","12.8027","12.7254","","-0.39%"
"2012- 12- 17","12.7900","12.7429","12.8332","12.7343","","-0.69%"
"2012- 12- 14","12.8788","12.8365","12.9050","12.7876","","0.23%"
"2012- 12- 13","12.8488","12.8931","12.9194","12.8090","","-0.42%"
"2012- 12- 12","12.9031","13.0206","13.0464","12.8807","","-0.95%"
"2012- 12- 11","13.0270","13.0788","13.0947","13.0111","","-0.42%"
"2012- 12- 10","13.0826","13.1066","13.1395","13.0598","","-0.30%"
"2012- 12- 07","13.1214","13.1408","13.1632","13.0619","","-0.22%"
"2012- 12- 06","13.1501","13.1182","13.1849","13.0966","","0.12%"
"2012- 12- 05","13.1338","13.2288","13.2618","13.1169","","-0.81%"
"2012- 12- 04","13.2415","13.1613","13.2687","13.1549","","0.51%"
"2012- 12- 03","13.1746","13.1234","13.2235","13.1043","","0.35%"
"2012- 11- 30","13.1283","13.1836","13.2183","13.0761","","-0.52%"
"2012- 11- 29","13.1965","13.2200","13.2362","13.1758","","-0.36%"
"2012- 11- 28","13.2443","13.2202","13.3254","13.1882","","0.13%"
"2012- 11- 27","13.2273","13.2328","13.2676","13.1564","","-0.08%"
"2012- 11- 26","13.2377","13.1739","13.2545","13.1191","","0.48%"
"2012- 11- 23","13.1742","13.1668","13.2427","13.1493","","0.03%"
"2012- 11- 22","13.1709","13.1104","13.2000","13.0763","","0.43%"
"2012- 11- 21","13.1149","13.2507","13.2748","13.1024","","-1.06%"
"2012- 11- 20","13.2552","13.3415","13.3646","13.2342","","-0.74%"
"2012- 11- 19","13.3534","13.4136","13.4338","13.3260","","-0.64%"
"2012- 11- 16","13.4396","13.4045","13.5104","13.3702","","0.22%"
"2012- 11- 15","13.4103","13.5310","13.5876","13.3496","","-0.96%"
"2012- 11- 14","13.5406","13.7209","13.7322","13.5037","","-1.34%"
"2012- 11- 13","13.7251","13.7041","13.7714","13.6668","","0.07%"
"2012- 11- 12","13.7150","13.6792","13.7246","13.6694","","0.20%"
"2012- 11- 09","13.6882","13.7029","13.7624","13.6575","","-0.21%"
"2012- 11- 08","13.7174","13.5846","13.7345","13.5711","","0.89%"
"2012- 11- 07","13.5968","13.5583","13.6275","13.4914","","0.23%"
"2012- 11- 06","13.5660","13.5841","13.6587","13.5429","","-0.22%"
"2012- 11- 05","13.5959","13.5575","13.6230","13.5356","","0.20%"
"2012- 11- 02","13.5693","13.6012","13.6329","13.5184","","-0.28%"
"2012- 11- 01","13.6078","13.6599","13.6749","13.5876","","-0.40%"
"2012- 10- 31","13.6623","13.7079","13.7207","13.6209","","-0.30%"
"2012- 10- 30","13.7035","13.7492","13.7754","13.6228","","-0.39%"
"2012- 10- 29","13.7578","13.7766","13.8085","13.7298","","-0.16%"
"2012- 10- 26","13.7800","13.6618","13.8095","13.6317","","0.78%"
"2012- 10- 25","13.6728","13.8283","13.8325","13.6601","","-1.17%"
"2012- 10- 24","13.8346","13.8095","13.8562","13.7939","","0.14%"
"2012- 10- 23","13.8156","13.8047","13.8433","13.7528","","0.01%"
"2012- 10- 22","13.8144","13.9377","13.9706","13.7995","","-0.91%"
"2012- 10- 19","13.9410","13.9318","13.9600","13.8829","","0.01%"
"2012- 10- 18","13.9395","13.9795","13.9907","13.8982","","-0.40%"
"2012- 10- 17","13.9952","14.0208","14.0643","13.9650","","-0.24%"
"2012- 10- 16","14.0288","14.1006","14.1122","14.0006","","-0.58%"
"2012- 10- 15","14.1105","14.1555","14.2206","14.0619","","-0.38%"
"2012- 10- 12","14.1637","14.1909","14.2082","14.1381","","-0.29%"
"2012- 10- 11","14.2050","14.2441","14.3136","14.1459","","-0.34%"
"2012- 10- 10","14.2536","14.1973","14.2698","14.1864","","0.33%"
"2012- 10- 09","14.2069","14.1861","14.2234","14.1488","","0.09%"
"2012- 10- 08","14.1948","14.1055","14.2414","14.0838","","0.57%"
"2012- 10- 05","14.1140","14.1584","14.1985","14.0536","","-0.42%"
"2012- 10- 04","14.1732","14.1766","14.2074","14.1294","","-0.05%"
"2012- 10- 03","14.1806","14.2312","14.2534","14.1534","","-0.45%"
"2012- 10- 02","14.2452","14.2508","14.2839","14.2148","","-0.12%"
"2012- 10- 01","14.2630","14.2701","14.3166","14.2255","","-0.21%"
"2012- 09- 28","14.2925","14.3763","14.3969","14.2412","","-0.65%"
"2012- 09- 27","14.3858","14.3824","14.4254","14.3482","","-0.11%"
"2012- 09- 26","14.4013","14.3674","14.4499","14.3564","","0.18%"
"2012- 09- 25","14.3761","14.3857","14.4145","14.3022","","-0.15%"
"2012- 09- 24","14.3980","14.3186","14.4071","14.3022","","0.56%"
"2012- 09- 21","14.3177","14.2865","14.3426","14.2722","","0.14%"
"2012- 09- 20","14.2978","14.2314","14.3947","14.2107","","0.41%"
"2012- 09- 19","14.2401","14.1934","14.2637","14.0644","","0.29%"
"2012- 09- 18","14.1983","14.1750","14.2520","14.1660","","0.11%"
"2012- 09- 17","14.1822","14.2484","14.2666","14.1319","","-0.48%"
"2012- 09- 14","14.2499","14.5558","14.5646","14.2357","","-2.15%"
"2012- 09- 13","14.5626","14.4651","14.6343","14.4558","","0.57%"
"2012- 09- 12","14.4802","14.4998","14.5187","14.4386","","-0.17%"
"2012- 09- 11","14.5050","14.4150","14.5218","14.4078","","0.57%"
"2012- 09- 10","14.4226","14.4390","14.4540","14.4003","","-0.13%"
"2012- 09- 07","14.4411","14.3638","14.4928","14.2892","","0.42%"
"2012- 09- 06","14.3809","14.4874","14.4990","14.3348","","-0.81%"
"2012- 09- 05","14.4982","14.4471","14.5167","14.4324","","0.31%"
"2012- 09- 04","14.4541","14.4449","14.4855","14.4081","","0.00%"
"2012- 09- 03","14.4544","14.4650","14.5050","14.4161","","-0.07%"
"2012- 08- 31","14.4644","14.4224","14.5046","14.4081","","0.23%"
"2012- 08- 30","14.4314","14.4113","14.4571","14.3932","","0.07%"
"2012- 08- 29","14.4207","14.4460","14.5012","14.3945","","-0.26%"
"2012- 08- 28","14.4582","14.4039","14.5022","14.3948","","0.27%"
"2012- 08- 27","14.4188","14.4111","14.4412","14.3887","","-0.04%"
"2012- 08- 24","14.4242","14.3973","14.4707","14.3881","","0.03%"
"2012- 08- 23","14.4205","14.4437","14.4688","14.3531","","-0.18%"
"2012- 08- 22","14.4469","14.2553","14.5003","14.2078","","1.26%"
"2012- 08- 21","14.2665","14.2785","14.3185","14.2078","","-0.23%"
"2012- 08- 20","14.2988","14.2589","14.3194","14.2427","","0.22%"
"2012- 08- 17","14.2676","14.2827","14.3191","14.2497","","-0.10%"
"2012- 08- 16","14.2814","14.3137","14.3508","14.2665","","-0.29%"
"2012- 08- 15","14.3231","14.3491","14.3852","14.2867","","-0.23%"
"2012- 08- 14","14.3567","14.4099","14.4547","14.3022","","-0.42%"
"2012- 08- 13","14.4178","14.4413","14.4825","14.3934","","-0.22%"
"2012- 08- 10","14.4501","14.3350","14.4774","14.3140","","0.72%"
"2012- 08- 09","14.3463","14.3999","14.4222","14.2966","","-0.44%"
"2012- 08- 08","14.4094","14.3527","14.4433","14.3281","","0.31%"
"2012- 08- 07","14.3644","14.4089","14.4385","14.3254","","-0.40%"
"2012- 08- 06","14.4223","14.4228","14.4565","14.3008","","-0.28%"
"2012- 08- 03","14.4623","14.4500","14.5725","14.3922","","-0.04%"
"2012- 08- 02","14.4683","14.3566","14.4923","14.3529","","0.69%"
"2012- 08- 01","14.3691","14.4684","14.5084","14.3419","","-0.73%"
"2012- 07- 31","14.4745","14.5462","14.5633","14.4259","","-0.51%"
"2012- 07- 30","14.5485","14.4969","14.5634","14.4278","","0.21%"
"2012- 07- 27","14.5184","14.6550","14.6712","14.4583","","-0.97%"
"2012- 07- 26","14.6601","14.6986","14.7187","14.6270","","-0.31%"
"2012- 07- 25","14.7053","14.6922","14.7775","14.6760","","0.06%"
"2012- 07- 24","14.6964","14.6768","14.7113","14.6198","","0.11%"
"2012- 07- 23","14.6798","14.5589","14.7283","14.5348","","0.83%"
"2012- 07- 20","14.5592","14.4745","14.5723","14.4359","","0.56%"
"2012- 07- 19","14.4785","14.4887","14.5260","14.4271","","-0.13%"
"2012- 07- 18","14.4969","14.4732","14.5061","14.3773","","0.07%"
"2012- 07- 17","14.4863","14.5231","14.5491","14.4347","","-0.32%"
"2012- 07- 16","14.5334","14.4735","14.5819","14.4644","","0.29%"
"2012- 07- 13","14.4920","14.5509","14.5830","14.4590","","-0.48%"
"2012- 07- 12","14.5621","14.2991","14.6078","14.2938","","1.78%"
"2012- 07- 11","14.3072","14.3453","14.4637","14.2848","","-0.31%"
"2012- 07- 10","14.3523","14.3593","14.4472","14.3255","","-0.09%"
"2012- 07- 09","14.3659","14.3110","14.4078","14.2948","","0.34%"
"2012- 07- 06","14.3169","14.1756","14.3511","14.1668","","0.89%"
"2012- 07- 05","14.1912","14.2369","14.2801","14.1335","","-0.38%"
"2012- 07- 04","14.2453","14.1929","14.2750","14.1787","","0.35%"
"2012- 07- 03","14.1960","14.3756","14.4265","14.1690","","-1.34%"
"2012- 07- 02","14.3885","14.2715","14.4275","14.2554","","0.61%"
"2012- 06- 29","14.3014","14.5624","14.6129","14.2519","","-1.86%"
"2012- 06- 28","14.5718","14.4875","14.6115","14.4637","","0.51%"
"2012- 06- 27","14.4977","14.5624","14.5983","14.4663","","-0.52%"
"2012- 06- 26","14.5732","14.5801","14.6298","14.5094","","-0.09%"
"2012- 06- 25","14.5867","14.3911","14.6550","14.3400","","1.22%"
"2012- 06- 22","14.4102","14.3787","14.4736","14.3591","","0.19%"
"2012- 06- 21","14.3830","14.4865","14.5198","14.3537","","-0.85%"
"2012- 06- 20","14.5068","14.5881","14.6553","14.4501","","-0.71%"
"2012- 06- 19","14.6105","14.6178","14.7105","14.5710","","-0.13%"
"2012- 06- 18","14.6288","14.7412","14.7577","14.5883","","-1.15%"
"2012- 06- 15","14.7984","14.6552","14.8217","14.6137","","0.87%"
"2012- 06- 14","14.6701","14.6733","14.7402","14.6515","","-0.10%"
"2012- 06- 13","14.6854","14.6871","14.7110","14.6046","","-0.04%"
"2012- 06- 12","14.6918","14.7444","14.8322","14.6601","","-0.42%"
"2012- 06- 11","14.7544","14.7380","14.7926","14.6143","","-0.11%"
"2012- 06- 08","14.7703","14.6097","14.8629","14.5896","","0.96%"
"2012- 06- 07","14.6292","14.8120","14.8242","14.5854","","-1.32%"
"2012- 06- 06","14.8248","14.9528","14.9828","14.7961","","-0.91%"
"2012- 06- 05","14.9604","15.0458","15.1228","14.9395","","-0.61%"
"2012- 06- 04","15.0515","15.1344","15.1755","15.0266","","-0.70%"
"2012- 06- 01","15.1574","15.0494","15.2423","14.9790","","0.62%"
"2012- 05- 31","15.0637","14.9211","15.0942","14.9079","","0.89%"
"2012- 05- 30","14.9302","14.7738","14.9738","14.7664","","0.94%"
"2012- 05- 29","14.7916","14.7946","14.8683","14.7417","","-0.10%"
"2012- 05- 28","14.8061","14.8720","14.9416","14.7853","","-0.49%"
"2012- 05- 25","14.8783","14.7811","14.9276","14.7588","","0.56%"
"2012- 05- 24","14.7948","14.8542","14.9014","14.7681","","-0.45%"
"2012- 05- 23","14.8623","14.5791","14.9010","14.5591","","1.86%"
"2012- 05- 22","14.5908","14.7061","14.7252","14.5446","","-0.90%"
"2012- 05- 21","14.7226","14.7486","14.7938","14.6776","","-0.45%"
"2012- 05- 18","14.7895","14.6812","14.8267","14.6646","","0.62%"
"2012- 05- 17","14.6982","14.5075","14.7336","14.4512","","1.22%"
"2012- 05- 16","14.5209","14.4054","14.5647","14.3749","","0.73%"
"2012- 05- 15","14.4154","14.4350","14.4952","14.3767","","-0.17%"
"2012- 05- 14","14.4405","14.3630","14.5015","14.3151","","0.48%"
"2012- 05- 11","14.3722","14.3022","14.4137","14.2800","","0.51%"
"2012- 05- 10","14.2996","14.3635","14.3810","14.2622","","-0.50%"
"2012- 05- 09","14.3718","14.2366","14.3940","14.2272","","0.85%"
"2012- 05- 08","14.2504","14.2410","14.2857","14.1755","","0.02%"
"2012- 05- 07","14.2481","14.2315","14.2935","14.1923","","0.16%"
"2012- 05- 04","14.2248","14.0979","14.2373","14.0689","","0.85%"
"2012- 05- 03","14.1053","14.0936","14.1249","13.9974","","0.00%"
"2012- 05- 02","14.1054","14.0725","14.1161","13.9723","","0.16%"
"2012- 05- 01","14.0824","14.1441","14.2034","14.0357","","-0.57%"
"2012- 04- 30","14.1631","14.0788","14.1801","14.0502","","0.49%"
"2012- 04- 27","14.0945","13.9711","14.1255","13.9151","","0.79%"
"2012- 04- 26","13.9842","13.9859","14.0721","13.9538","","-0.14%"
"2012- 04- 25","14.0033","14.0048","14.0527","13.9409","","-0.02%"
"2012- 04- 24","14.0059","14.0579","14.1277","13.9699","","-0.43%"
"2012- 04- 23","14.0659","13.9489","14.1150","13.9353","","0.68%"
"2012- 04- 20","13.9703","13.9663","14.0046","13.8938","","-0.02%"
"2012- 04- 19","13.9726","14.0264","14.0517","13.9072","","-0.43%"
"2012- 04- 18","14.0328","14.0150","14.0505","13.9323","","0.01%"
"2012- 04- 17","14.0311","14.1196","14.2111","14.0046","","-0.69%"
"2012- 04- 16","14.1279","14.0059","14.1786","13.9921","","0.78%"
"2012- 04- 13","14.0183","14.0288","14.0521","13.9377","","-0.09%"
"2012- 04- 12","14.0303","14.1340","14.1555","14.0149","","-0.77%"
"2012- 04- 11","14.1390","14.1167","14.2245","14.0808","","0.08%"
"2012- 04- 10","14.1282","13.9355","14.1370","13.8712","","1.25%"
"2012- 04- 09","13.9536","13.8712","14.0187","13.8644","","0.57%"
"2012- 04- 06","13.8749","13.7060","13.9182","13.6848","","1.05%"
"2012- 04- 05","13.7309","13.7160","13.8516","13.6743","","0.10%"
"2012- 04- 04","13.7168","13.5769","13.7718","13.5360","","0.93%"
"2012- 04- 03","13.5899","13.7055","13.8104","13.5475","","-0.94%"
"2012- 04- 02","13.7194","13.6198","13.7842","13.5253","","0.38%"
"2012- 03- 30","13.6679","13.8107","13.8917","13.6428","","-1.08%"
"2012- 03- 29","13.8171","13.7003","13.8986","13.6887","","0.67%"
"2012- 03- 28","13.7248","13.6540","13.7622","13.6416","","0.44%"
"2012- 03- 27","13.6645","13.6686","13.7652","13.5928","","-0.11%"
"2012- 03- 26","13.6791","13.7592","13.8361","13.6587","","-0.80%"
"2012- 03- 23","13.7896","13.7172","13.8552","13.6599","","0.47%"
"2012- 03- 22","13.7245","13.5427","13.7661","13.5259","","1.25%"
"2012- 03- 21","13.5556","13.4669","13.5718","13.4116","","0.60%"
"2012- 03- 20","13.4741","13.4243","13.5403","13.4114","","0.28%"
"2012- 03- 19","13.4371","13.4960","13.5419","13.4088","","-0.41%"
"2012- 03- 16","13.4919","13.4555","13.5405","13.4028","","0.19%"
"2012- 03- 15","13.4659","13.5222","13.5608","13.3932","","-0.53%"
"2012- 03- 14","13.5374","13.5416","13.5680","13.4251","","-0.10%"
"2012- 03- 13","13.5513","13.6433","13.6852","13.5155","","-0.75%"
"2012- 03- 12","13.6531","13.5306","13.6944","13.5142","","0.78%"
"2012- 03- 09","13.5468","13.6622","13.7296","13.4978","","-0.89%"
"2012- 03- 08","13.6689","13.8434","13.8568","13.6372","","-1.21%"
"2012- 03- 07","13.8362","13.8954","14.0025","13.8247","","-0.45%"
"2012- 03- 06","13.8990","13.7147","13.9721","13.6766","","1.32%"
"2012- 03- 05","13.7178","13.6308","13.7862","13.6108","","0.59%"
"2012- 03- 02","13.6378","13.7377","13.7498","13.6125","","-0.84%"
"2012- 03- 01","13.7540","13.7817","13.8559","13.7317","","-0.28%"
"2012- 02- 29","13.7930","13.9847","13.9994","13.7472","","-1.45%"
"2012- 02- 28","13.9962","13.9607","14.0957","13.9125","","0.12%"
"2012- 02- 27","13.9799","13.8202","14.1090","13.7661","","0.70%"
"2012- 02- 24","13.8827","14.0894","14.1129","13.8611","","-1.56%"
"2012- 02- 23","14.1027","14.0568","14.1224","14.0323","","0.30%"
"2012- 02- 22","14.0604","14.1107","14.1320","14.0136","","-0.43%"
"2012- 02- 21","14.1206","14.0738","14.1770","14.0433","","0.25%"
"2012- 02- 20","14.0854","14.1400","14.1738","14.0321","","-0.62%"
"2012- 02- 17","14.1728","14.2683","14.3034","14.1502","","-0.74%"
"2012- 02- 16","14.2779","14.3341","14.4657","14.2498","","-0.54%"
"2012- 02- 15","14.3551","14.3542","14.3918","14.2556","","-0.03%"
"2012- 02- 14","14.3588","14.4356","14.5206","14.3276","","-0.56%"
"2012- 02- 13","14.4393","14.4754","14.4983","14.3997","","-0.20%"
"2012- 02- 10","14.4688","14.3893","14.4983","14.3782","","0.44%"
"2012- 02- 09","14.4049","14.4907","14.5481","14.3801","","-0.73%"
"2012- 02- 08","14.5112","14.5462","14.5739","14.4374","","-0.29%"
"2012- 02- 07","14.5537","14.6310","14.6854","14.5065","","-0.55%"
"2012- 02- 06","14.6336","14.5616","14.6654","14.5482","","0.33%"
"2012- 02- 03","14.5861","14.6328","14.7346","14.5559","","-0.43%"
"2012- 02- 02","14.6494","14.7305","14.7354","14.6289","","-0.64%"
"2012- 02- 01","14.7435","14.7542","14.8409","14.7035","","-0.18%"
"2012- 01- 31","14.7699","14.7708","14.8204","14.6509","","-0.12%"
"2012- 01- 30","14.7870","14.6265","14.8151","14.5890","","1.15%"
"2012- 01- 27","14.6188","14.4849","14.6410","14.4718","","0.85%"
"2012- 01- 26","14.4960","14.4782","14.5132","14.3928","","-0.04%"
"2012- 01- 25","14.5013","14.5290","14.5597","14.4090","","-0.27%"
"2012- 01- 24","14.5400","14.6269","14.6705","14.5085","","-0.80%"
"2012- 01- 23","14.6570","14.7238","14.7541","14.6175","","-0.50%"
"2012- 01- 20","14.7303","14.6947","14.7549","14.6619","","0.17%"
"2012- 01- 19","14.7048","14.8152","14.8451","14.6555","","-0.87%"
"2012- 01- 18","14.8340","14.8718","14.9329","14.8017","","-0.36%"
"2012- 01- 17","14.8878","14.9928","15.0244","14.8602","","-0.74%"
"2012- 01- 16","14.9991","14.9106","15.0402","14.9067","","0.21%"
"2012- 01- 13","14.9672","14.9948","15.0354","14.9202","","-0.31%"
"2012- 01- 12","15.0137","15.0676","15.1099","14.9837","","-0.45%"
"2012- 01- 11","15.0816","15.0065","15.1219","14.9948","","0.37%"
"2012- 01- 10","15.0254","15.0501","15.0865","14.9857","","-0.31%"
"2012- 01- 09","15.0719","15.0806","15.1674","15.0423","","-0.01%"
"2012- 01- 06","15.0733","14.9741","15.1045","14.9346","","0.68%"
"2012- 01- 05","14.9708","14.9550","15.0650","14.9336","","-0.01%"
"2012- 01- 04","14.9720","14.9185","15.0287","14.8972","","0.21%"
"2012- 01- 03","14.9404","15.0130","15.0349","14.8939","","-0.55%"
"2012- 01- 02","15.0234","15.0494","15.0617","14.9533","","-0.27%"
"2011- 12- 30","15.0640","14.8957","15.0758","14.8689","","1.07%"
"2011- 12- 29","14.9040","14.8371","14.9136","14.7655","","0.34%"
"2011- 12- 28","14.8530","14.8350","14.9104","14.8157","","0.06%"
"2011- 12- 27","14.8434","14.8032","14.8935","14.7615","","0.19%"
"2011- 12- 26","14.8153","14.7063","14.8305","14.6506","","0.62%"
"2011- 12- 23","14.7240","14.7608","14.7767","14.6753","","-0.28%"
"2011- 12- 22","14.7653","14.7312","14.8558","14.7218","","0.17%"
"2011- 12- 21","14.7404","14.8562","14.8749","14.7147","","-0.89%"
"2011- 12- 20","14.8728","15.0589","15.0833","14.8409","","-1.30%"
"2011- 12- 19","15.0686","14.8888","15.1295","14.8651","","1.17%"
"2011- 12- 16","14.8945","14.8402","14.9310","14.8042","","0.29%"
"2011- 12- 15","14.8517","14.8328","14.9249","14.8101","","0.01%"
"2011- 12- 14","14.8504","14.8238","14.8945","14.8051","","0.02%"
"2011- 12- 13","14.8481","14.7504","14.8980","14.7277","","0.62%"
"2011- 12- 12","14.7568","14.7587","14.7934","14.6448","","-0.22%"
"2011- 12- 09","14.7889","14.5869","14.8022","14.5794","","1.34%"
"2011- 12- 08","14.5934","14.5340","14.6851","14.5207","","0.33%"
"2011- 12- 07","14.5449","14.5145","14.5629","14.4500","","0.17%"
"2011- 12- 06","14.5209","14.4593","14.5904","14.4333","","0.37%"
"2011- 12- 05","14.4667","14.4541","14.5373","14.4165","","0.04%"
"2011- 12- 02","14.4614","14.4968","14.5596","14.4393","","-0.28%"
"2011- 12- 01","14.5015","14.6914","14.7090","14.4432","","-1.39%"
"2011- 11- 30","14.7063","14.6240","14.7558","14.5663","","0.47%"
"2011- 11- 29","14.6370","14.7756","14.7956","14.6108","","-0.97%"
